Game Turn, Player, Score, CATEGORY_CIVICS, CATEGORY_EMPIRE, CATEGORY_GREAT_PEOPLE, CATEGORY_RELIGION, CATEGORY_TECH, CATEGORY_WONDER, CATEGORY_TRADE, CATEGORY_PILLAGE, CATEGORY_INCOME, CATEGORY_SCENARIO1, CATEGORY_SCENARIO2, CATEGORY_SCENARIO3
317, 12, 150, 52, 16, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0
317, 13, 160, 50, 22, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
317, 14, 163, 52, 21, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
317, 63, 142, 52, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
318, 0, 198, 38, 81, 12, 0, 62, 5, 0, 0, 0, 0, 0, 0
318, 1, 324, 66, 122, 33, 8, 90, 5, 0, 0, 0, 0, 0, 0
318, 2, 398, 44, 185, 33, 8, 108, 20, 0, 0, 0, 0, 0, 0
318, 3, 244, 46, 79, 24, 8, 82, 5, 0, 0, 0, 0, 0, 0
318, 4, 231, 50, 84, 15, 8, 64, 10, 0, 0, 0, 0, 0, 0
318, 5, 291, 52, 131, 15, 0, 88, 5, 0, 0, 0, 0, 0, 0
318, 6, 155, 48, 19, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
318, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
318, 8, 160, 50, 22, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
318, 9, 156, 48, 20, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
318, 11, 159, 50, 19, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
318, 12, 152, 52, 16, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0
318, 13, 162, 50, 22, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
318, 14, 163, 52, 21, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
318, 63, 142, 52, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
319, 0, 198, 38, 81, 12, 0, 62, 5, 0, 0, 0, 0, 0, 0
319, 1, 324, 66, 122, 33, 8, 90, 5, 0, 0, 0, 0, 0, 0
319, 2, 399, 44, 186, 33, 8, 108, 20, 0, 0, 0, 0, 0, 0
319, 3, 244, 46, 79, 24, 8, 82, 5, 0, 0, 0, 0, 0, 0
319, 4, 234, 50, 87, 15, 8, 64, 10, 0, 0, 0, 0, 0, 0
319, 5, 295, 52, 135, 15, 0, 88, 5, 0, 0, 0, 0, 0, 0
319, 6, 157, 48, 19, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
319, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
319, 8, 162, 50, 22, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
319, 9, 158, 48, 20, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
319, 11, 158, 50, 18, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
319, 12, 154, 52, 16, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0
319, 13, 162, 50, 22, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
319, 14, 163, 52, 21, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
319, 63, 142, 52, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
320, 0, 198, 38, 81, 12, 0, 62, 5, 0, 0, 0, 0, 0, 0
320, 1, 324, 66, 122, 33, 8, 90, 5, 0, 0, 0, 0, 0, 0
320, 2, 405, 44, 192, 33, 8, 108, 20, 0, 0, 0, 0, 0, 0
320, 3, 245, 46, 80, 24, 8, 82, 5, 0, 0, 0, 0, 0, 0
320, 4, 234, 50, 87, 15, 8, 64, 10, 0, 0, 0, 0, 0, 0
320, 5, 299, 52, 137, 15, 0, 90, 5, 0, 0, 0, 0, 0, 0
320, 6, 157, 48, 19, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
320, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
320, 8, 162, 50, 22, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
320, 9, 160, 48, 20, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
320, 11, 159, 50, 19, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
320, 12, 154, 52, 16, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0
320, 13, 162, 50, 22, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
320, 14, 163, 52, 21, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
320, 63, 144, 52, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
321, 0, 200, 38, 81, 12, 0, 64, 5, 0, 0, 0, 0, 0, 0
321, 1, 324, 66, 122, 33, 8, 90, 5, 0, 0, 0, 0, 0, 0
321, 2, 406, 44, 193, 33, 8, 108, 20, 0, 0, 0, 0, 0, 0
321, 3, 245, 46, 80, 24, 8, 82, 5, 0, 0, 0, 0, 0, 0
321, 4, 234, 50, 87, 15, 8, 64, 10, 0, 0, 0, 0, 0, 0
321, 5, 302, 52, 140, 15, 0, 90, 5, 0, 0, 0, 0, 0, 0
321, 6, 159, 48, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
321, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
321, 8, 164, 50, 22, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
321, 9, 162, 48, 20, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
321, 11, 160, 50, 18, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
321, 12, 156, 52, 16, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0
321, 13, 164, 50, 22, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
321, 14, 165, 52, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
321, 63, 144, 52, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
322, 0, 200, 38, 81, 12, 0, 64, 5, 0, 0, 0, 0, 0, 0
322, 1, 324, 66, 122, 33, 8, 90, 5, 0, 0, 0, 0, 0, 0
322, 2, 409, 46, 194, 33, 8, 108, 20, 0, 0, 0, 0, 0, 0
322, 3, 247, 48, 80, 24, 8, 82, 5, 0, 0, 0, 0, 0, 0
322, 4, 234, 50, 87, 15, 8, 64, 10, 0, 0, 0, 0, 0, 0
322, 5, 305, 52, 143, 15, 0, 90, 5, 0, 0, 0, 0, 0, 0
322, 6, 159, 48, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
322, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
322, 8, 166, 52, 22, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
322, 9, 162, 48, 20, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
322, 11, 163, 52, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
322, 12, 160, 54, 16, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0
322, 13, 166, 52, 22, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
322, 14, 165, 52, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
322, 63, 146, 54, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
323, 0, 200, 38, 81, 12, 0, 64, 5, 0, 0, 0, 0, 0, 0
323, 1, 324, 66, 122, 33, 8, 90, 5, 0, 0, 0, 0, 0, 0
323, 2, 410, 46, 195, 33, 8, 108, 20, 0, 0, 0, 0, 0, 0
323, 3, 253, 48, 86, 24, 8, 82, 5, 0, 0, 0, 0, 0, 0
323, 4, 234, 50, 87, 15, 8, 64, 10, 0, 0, 0, 0, 0, 0
323, 5, 305, 52, 143, 15, 0, 90, 5, 0, 0, 0, 0, 0, 0
323, 6, 159, 48, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
323, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
323, 8, 168, 54, 22, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
323, 9, 164, 50, 20, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
323, 11, 164, 54, 18, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
323, 12, 162, 54, 16, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
323, 13, 169, 54, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
323, 14, 165, 52, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
323, 63, 146, 54, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
324, 0, 200, 38, 81, 12, 0, 64, 5, 0, 0, 0, 0, 0, 0
324, 1, 325, 66, 123, 33, 8, 90, 5, 0, 0, 0, 0, 0, 0
324, 2, 412, 46, 195, 33, 8, 110, 20, 0, 0, 0, 0, 0, 0
324, 3, 253, 48, 86, 24, 8, 82, 5, 0, 0, 0, 0, 0, 0
324, 4, 236, 52, 87, 15, 8, 64, 10, 0, 0, 0, 0, 0, 0
324, 5, 305, 52, 143, 15, 0, 90, 5, 0, 0, 0, 0, 0, 0
324, 6, 159, 48, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
324, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
324, 8, 168, 54, 22, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
324, 9, 166, 52, 20, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
324, 11, 167, 56, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
324, 12, 162, 54, 16, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
324, 13, 171, 56, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
324, 14, 167, 54, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
324, 63, 148, 56, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
325, 0, 200, 38, 81, 12, 0, 64, 5, 0, 0, 0, 0, 0, 0
325, 1, 325, 66, 123, 33, 8, 90, 5, 0, 0, 0, 0, 0, 0
325, 2, 412, 46, 195, 33, 8, 110, 20, 0, 0, 0, 0, 0, 0
325, 3, 253, 48, 86, 24, 8, 82, 5, 0, 0, 0, 0, 0, 0
325, 4, 236, 52, 87, 15, 8, 64, 10, 0, 0, 0, 0, 0, 0
325, 5, 305, 52, 143, 15, 0, 90, 5, 0, 0, 0, 0, 0, 0
325, 6, 159, 48, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
325, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
325, 8, 168, 54, 22, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
325, 9, 168, 54, 20, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
325, 11, 167, 56, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
325, 12, 162, 54, 16, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
325, 13, 171, 56, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
325, 14, 169, 56, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
325, 63, 148, 56, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
326, 0, 202, 40, 81, 12, 0, 64, 5, 0, 0, 0, 0, 0, 0
326, 1, 328, 66, 124, 33, 8, 92, 5, 0, 0, 0, 0, 0, 0
326, 2, 412, 46, 195, 33, 8, 110, 20, 0, 0, 0, 0, 0, 0
326, 3, 253, 48, 86, 24, 8, 82, 5, 0, 0, 0, 0, 0, 0
326, 4, 239, 52, 90, 15, 8, 64, 10, 0, 0, 0, 0, 0, 0
326, 5, 305, 52, 143, 15, 0, 90, 5, 0, 0, 0, 0, 0, 0
326, 6, 159, 48, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
326, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
326, 8, 168, 54, 22, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
326, 9, 170, 56, 20, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
326, 11, 167, 56, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
326, 12, 162, 54, 16, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
326, 13, 171, 56, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
326, 14, 169, 56, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
326, 63, 148, 56, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
327, 0, 202, 40, 81, 12, 0, 64, 5, 0, 0, 0, 0, 0, 0
327, 1, 331, 68, 125, 33, 8, 92, 5, 0, 0, 0, 0, 0, 0
327, 2, 412, 46, 195, 33, 8, 110, 20, 0, 0, 0, 0, 0, 0
327, 3, 253, 48, 86, 24, 8, 82, 5, 0, 0, 0, 0, 0, 0
327, 4, 241, 52, 90, 15, 8, 66, 10, 0, 0, 0, 0, 0, 0
327, 5, 305, 52, 143, 15, 0, 90, 5, 0, 0, 0, 0, 0, 0
327, 6, 159, 48, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
327, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
327, 8, 168, 54, 22, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
327, 9, 170, 56, 20, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
327, 11, 167, 56, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
327, 12, 162, 54, 16, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
327, 13, 171, 56, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
327, 14, 169, 56, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
327, 63, 148, 56, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
328, 0, 203, 40, 82, 12, 0, 64, 5, 0, 0, 0, 0, 0, 0
328, 1, 331, 68, 125, 33, 8, 92, 5, 0, 0, 0, 0, 0, 0
328, 2, 413, 46, 196, 33, 8, 110, 20, 0, 0, 0, 0, 0, 0
328, 3, 255, 48, 86, 24, 8, 84, 5, 0, 0, 0, 0, 0, 0
328, 4, 244, 52, 93, 15, 8, 66, 10, 0, 0, 0, 0, 0, 0
328, 5, 307, 52, 143, 15, 0, 92, 5, 0, 0, 0, 0, 0, 0
328, 6, 159, 48, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
328, 7, 135, 48, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
328, 8, 168, 54, 22, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
328, 9, 170, 56, 20, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
328, 11, 167, 56, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
328, 12, 162, 54, 16, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
328, 13, 171, 56, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
328, 14, 169, 56, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
328, 63, 150, 56, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
329, 0, 203, 40, 82, 12, 0, 64, 5, 0, 0, 0, 0, 0, 0
329, 1, 334, 68, 128, 33, 8, 92, 5, 0, 0, 0, 0, 0, 0
329, 2, 415, 46, 196, 33, 8, 112, 20, 0, 0, 0, 0, 0, 0
329, 3, 256, 48, 87, 24, 8, 84, 5, 0, 0, 0, 0, 0, 0
329, 4, 244, 52, 93, 15, 8, 66, 10, 0, 0, 0, 0, 0, 0
329, 5, 307, 52, 143, 15, 0, 92, 5, 0, 0, 0, 0, 0, 0
329, 6, 161, 50, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
329, 7, 137, 50, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
329, 8, 168, 54, 22, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
329, 9, 170, 56, 20, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
329, 11, 167, 56, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
329, 12, 162, 54, 16, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
329, 13, 171, 56, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
329, 14, 169, 56, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
329, 63, 150, 56, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
330, 0, 203, 40, 82, 12, 0, 64, 5, 0, 0, 0, 0, 0, 0
330, 1, 335, 68, 129, 33, 8, 92, 5, 0, 0, 0, 0, 0, 0
330, 2, 418, 48, 197, 33, 8, 112, 20, 0, 0, 0, 0, 0, 0
330, 3, 256, 48, 87, 24, 8, 84, 5, 0, 0, 0, 0, 0, 0
330, 4, 246, 54, 93, 15, 8, 66, 10, 0, 0, 0, 0, 0, 0
330, 5, 314, 52, 150, 15, 0, 92, 5, 0, 0, 0, 0, 0, 0
330, 6, 164, 52, 20, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
330, 7, 137, 50, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
330, 8, 168, 54, 22, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
330, 9, 170, 56, 20, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
330, 11, 167, 56, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
330, 12, 162, 54, 16, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
330, 13, 171, 56, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
330, 14, 169, 56, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
330, 63, 150, 56, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
331, 0, 204, 40, 83, 12, 0, 64, 5, 0, 0, 0, 0, 0, 0
331, 1, 335, 68, 129, 33, 8, 92, 5, 0, 0, 0, 0, 0, 0
331, 2, 424, 48, 203, 33, 8, 112, 20, 0, 0, 0, 0, 0, 0
331, 3, 256, 48, 87, 24, 8, 84, 5, 0, 0, 0, 0, 0, 0
331, 4, 246, 54, 93, 15, 8, 66, 10, 0, 0, 0, 0, 0, 0
331, 5, 315, 52, 149, 15, 0, 94, 5, 0, 0, 0, 0, 0, 0
331, 6, 166, 54, 20, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
331, 7, 137, 50, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
331, 8, 168, 54, 22, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
331, 9, 170, 56, 20, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
331, 11, 167, 56, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
331, 12, 163, 54, 17, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
331, 13, 171, 56, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
331, 14, 169, 56, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
331, 63, 150, 56, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
332, 0, 204, 40, 83, 12, 0, 64, 5, 0, 0, 0, 0, 0, 0
332, 1, 335, 68, 129, 33, 8, 92, 5, 0, 0, 0, 0, 0, 0
332, 2, 424, 48, 203, 33, 8, 112, 20, 0, 0, 0, 0, 0, 0
332, 3, 256, 48, 87, 24, 8, 84, 5, 0, 0, 0, 0, 0, 0
332, 4, 246, 54, 93, 15, 8, 66, 10, 0, 0, 0, 0, 0, 0
332, 5, 316, 52, 150, 15, 0, 94, 5, 0, 0, 0, 0, 0, 0
332, 6, 168, 56, 20, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
332, 7, 137, 50, 17, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0
332, 8, 168, 54, 22, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
332, 9, 170, 56, 20, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
332, 11, 167, 56, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
332, 12, 163, 54, 17, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
332, 13, 171, 56, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
332, 14, 169, 56, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
332, 63, 150, 56, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
333, 0, 204, 40, 83, 12, 0, 64, 5, 0, 0, 0, 0, 0, 0
333, 1, 335, 68, 129, 33, 8, 92, 5, 0, 0, 0, 0, 0, 0
333, 2, 424, 48, 203, 33, 8, 112, 20, 0, 0, 0, 0, 0, 0
333, 3, 259, 48, 90, 24, 8, 84, 5, 0, 0, 0, 0, 0, 0
333, 4, 246, 54, 93, 15, 8, 66, 10, 0, 0, 0, 0, 0, 0
333, 5, 316, 52, 150, 15, 0, 94, 5, 0, 0, 0, 0, 0, 0
333, 6, 170, 58, 20, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
333, 7, 140, 50, 18, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0
333, 8, 168, 54, 22, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
333, 9, 170, 56, 20, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
333, 11, 167, 56, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
333, 12, 163, 54, 17, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
333, 13, 171, 56, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
333, 14, 169, 56, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
333, 63, 150, 56, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
334, 0, 206, 40, 83, 12, 0, 66, 5, 0, 0, 0, 0, 0, 0
334, 1, 335, 68, 129, 33, 8, 92, 5, 0, 0, 0, 0, 0, 0
334, 2, 427, 48, 206, 33, 8, 112, 20, 0, 0, 0, 0, 0, 0
334, 3, 260, 48, 91, 24, 8, 84, 5, 0, 0, 0, 0, 0, 0
334, 4, 246, 54, 93, 15, 8, 66, 10, 0, 0, 0, 0, 0, 0
334, 5, 316, 52, 150, 15, 0, 94, 5, 0, 0, 0, 0, 0, 0
334, 6, 170, 58, 20, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
334, 7, 142, 50, 18, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0
334, 8, 168, 54, 22, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
334, 9, 170, 56, 20, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
334, 11, 167, 56, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
334, 12, 163, 54, 17, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
334, 13, 171, 56, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
334, 14, 169, 56, 21, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
334, 63, 150, 56, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
335, 0, 206, 40, 83, 12, 0, 66, 5, 0, 0, 0, 0, 0, 0
335, 1, 335, 68, 129, 33, 8, 92, 5, 0, 0, 0, 0, 0, 0
335, 2, 430, 48, 209, 33, 8, 112, 20, 0, 0, 0, 0, 0, 0
335, 3, 260, 48, 91, 24, 8, 84, 5, 0, 0, 0, 0, 0, 0
335, 4, 249, 54, 94, 15, 8, 68, 10, 0, 0, 0, 0, 0, 0
335, 5, 316, 52, 150, 15, 0, 94, 5, 0, 0, 0, 0, 0, 0
335, 6, 170, 58, 20, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
335, 7, 146, 52, 18, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0
335, 8, 168, 54, 22, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
335, 9, 170, 56, 20, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0
335, 11, 167, 56, 19, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
335, 12, 163, 54, 17, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
335, 13, 171, 56, 23, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0
